Month,SIC,Value,Metric,Seasonal Adjustment,Variable,Estimate,Unit,Marker
2021-10,p,4500.0,record-type-tax-due,nsa,number-of-reporters-of-this-record-type,m1,number,
2021-11,p,4640.0,record-type-tax-due,nsa,number-of-reporters-of-this-record-type,m1,number,
2021-12,p,3640.0,record-type-tax-due,nsa,number-of-reporters-of-this-record-type,m1,number,
2022-01,p,4580.0,record-type-tax-due,nsa,number-of-reporters-of-this-record-type,m1,number,
2022-02,p,4680.0,record-type-tax-due,nsa,number-of-reporters-of-this-record-type,m1,number,
2022-03,p,4120.0,record-type-tax-due,nsa,number-of-reporters-of-this-record-type,m1,number,
2022-04,p,4420.0,record-type-tax-due,nsa,number-of-reporters-of-this-record-type,m1,number,
2022-05,p,5240.0,record-type-tax-due,nsa,number-of-reporters-of-this-record-type,m1,number,
2022-06,p,3660.0,record-type-tax-due,nsa,number-of-reporters-of-this-record-type,m1,number,
2022-07,p,4810.0,record-type-tax-due,nsa,number-of-reporters-of-this-record-type,m1,number,
2022-08,p,4760.0,record-type-tax-due,nsa,number-of-reporters-of-this-record-type,m1,number,
2022-09,p,3790.0,record-type-tax-due,nsa,number-of-reporters-of-this-record-type,m1,number,
2022-10,p,4990.0,record-type-tax-due,nsa,number-of-reporters-of-this-record-type,m1,number,
2022-11,p,4870.0,record-type-tax-due,nsa,number-of-reporters-of-this-record-type,m1,number,
2022-12,p,3650.0,record-type-tax-due,nsa,number-of-reporters-of-this-record-type,m1,number,
2007-01,p,,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,data-unavailable
2007-02,p,,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,data-unavailable
2007-03,p,,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,data-unavailable
2007-04,p,,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,data-unavailable
2007-05,p,,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,data-unavailable
2007-06,p,,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,data-unavailable
2007-07,p,,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,data-unavailable
2007-08,p,,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,data-unavailable
2007-09,p,,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,data-unavailable
2007-10,p,,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,data-unavailable
2007-11,p,,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,data-unavailable
2007-12,p,,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,data-unavailable
2008-01,p,900.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2008-02,p,740.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2008-03,p,650.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2008-04,p,660.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2008-05,p,640.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2008-06,p,740.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2008-07,p,520.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2008-08,p,760.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2008-09,p,670.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2008-10,p,640.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2008-11,p,710.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2008-12,p,690.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2009-01,p,670.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2009-02,p,650.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2009-03,p,710.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2009-04,p,670.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2009-05,p,760.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2009-06,p,700.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2009-07,p,680.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2009-08,p,760.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2009-09,p,730.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2009-10,p,710.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2009-11,p,760.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2009-12,p,740.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2010-01,p,700.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2010-02,p,930.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2010-03,p,680.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2010-04,p,890.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2010-05,p,710.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2010-06,p,780.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2010-07,p,790.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2010-08,p,790.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2010-09,p,750.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2010-10,p,800.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2010-11,p,720.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2010-12,p,700.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2011-01,p,840.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2011-02,p,750.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2011-03,p,730.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2011-04,p,790.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2011-05,p,770.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2011-06,p,750.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2011-07,p,820.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2011-08,p,800.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2011-09,p,820.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2011-10,p,900.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2011-11,p,930.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2011-12,p,910.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2012-01,p,940.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2012-02,p,1000.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2012-03,p,1010.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2012-04,p,1000.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2012-05,p,1040.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2012-06,p,1030.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2012-07,p,1020.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2012-08,p,1040.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2012-09,p,1090.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2012-10,p,1050.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2012-11,p,1060.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2012-12,p,1140.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2013-01,p,1140.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2013-02,p,1170.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2013-03,p,1150.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2013-04,p,1140.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2013-05,p,1160.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2013-06,p,1160.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2013-07,p,1110.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2013-08,p,1180.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2013-09,p,1240.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2013-10,p,1200.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2013-11,p,1120.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2013-12,p,1250.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2014-01,p,1210.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2014-02,p,1180.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2014-03,p,1220.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2014-04,p,1230.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2014-05,p,1210.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2014-06,p,1220.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2014-07,p,1230.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2014-08,p,1190.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2014-09,p,1230.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2014-10,p,1210.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2014-11,p,1130.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2014-12,p,1230.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2015-01,p,1260.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2015-02,p,1230.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2015-03,p,1260.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2015-04,p,1260.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2015-05,p,1250.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2015-06,p,1280.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2015-07,p,1300.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2015-08,p,1230.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2015-09,p,1290.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2015-10,p,1290.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2015-11,p,1250.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2015-12,p,1340.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2016-01,p,1270.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2016-02,p,1290.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2016-03,p,1280.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2016-04,p,1370.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2016-05,p,1280.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2016-06,p,1310.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2016-07,p,1300.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2016-08,p,1320.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2016-09,p,1330.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2016-10,p,1310.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2016-11,p,1460.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2016-12,p,1310.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2017-01,p,1830.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2017-02,p,1340.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2017-03,p,1330.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2017-04,p,1310.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2017-05,p,1340.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2017-06,p,1350.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2017-07,p,1330.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2017-08,p,1360.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2017-09,p,1340.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2017-10,p,1340.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2017-11,p,1390.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2017-12,p,1360.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2018-01,p,1330.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2018-02,p,1340.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2018-03,p,1370.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2018-04,p,1340.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2018-05,p,1370.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2018-06,p,1360.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2018-07,p,1370.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2018-08,p,1380.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2018-09,p,1380.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2018-10,p,1400.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2018-11,p,1390.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2018-12,p,1470.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2019-01,p,1380.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2019-02,p,1390.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2019-03,p,1410.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2019-04,p,1320.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2019-05,p,1380.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2019-06,p,1400.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2019-07,p,1390.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2019-08,p,1420.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2019-09,p,1390.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2019-10,p,1430.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2019-11,p,1410.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2019-12,p,1520.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2020-01,p,1470.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2020-02,p,1510.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2020-03,p,1370.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2020-04,p,1490.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2020-05,p,1370.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2020-06,p,1500.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
2020-07,p,2010.0,record-type-repayment-claim,sa,number-of-reporters-of-this-record-type,m1,number,
